Loc;Lineage_Name;parasiteGenus;order;family;species;Host_Status;biomes;Location ID
-4.998__-62.935;LEPCOR05;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;62
-4.998__-62.935;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;62
-4.998__-62.935;CERERY01;Plasmodium;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;62
-4.998__-62.935;MYRMAX01;Plasmodium;Passeriformes;Thamnophilidae;Phlegopsis_nigromaculata;R;Amazonia;62
-4.998__-62.935;MYRFOR01;Plasmodium;Passeriformes;Thamnophilidae;Myrmeciza_fortis;R;Amazonia;62
-4.998__-62.935;FORCOL05;Plasmodium;Passeriformes;Formicariidae;Formicarius_colma;R;Amazonia;62
-4.998__-62.935;MYRMAX01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;62
-4.998__-62.935;FORCOL06;Plasmodium;Passeriformes;Formicariidae;Formicarius_colma;R;Amazonia;62
-4.998__-62.935;PHLNIG03;Plasmodium;Passeriformes;Furnariidae;Synallaxis_rutilans;R;Amazonia;62
-4.998__-62.935;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;62
-4.998__-62.935;GEOMON01;Haemoproteus;Columbiformes;Columbidae;Geotrygon_montana;R;Amazonia;62
-4.998__-62.935;MYRMYO07;Parahaemoproteus;Passeriformes;Thamnophilidae;Myrmoborus_myotherinus;R;Amazonia;62
-4.998__-62.935;THACAE01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;62
-4.998__-62.935;DENMER01;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_merula;R;Amazonia;62
-4.998__-62.935;GALCYA02;Plasmodium;Piciformes;Galbulidae;Galbula_cyanicollis;R;Amazonia;62
-4.998__-62.935;MYRMYO08;Plasmodium;Passeriformes;Thamnophilidae;Myrmoborus_myotherinus;R;Amazonia;62
-5.066667__-56.85;AUTPAR01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_amazonicus;R;Amazonia;6
-5.066667__-56.85;AFR122;Parahaemoproteus;Passeriformes;Thamnophilidae;Hypocnemoides_maculicauda;R;Amazonia;6
-5.066667__-56.85;MYIFER01;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_ferox;R;Amazonia;6
-5.066667__-56.85;TERERY01;Plasmodium;Passeriformes;Tyrannidae;Terenotriccus_erythrurus;R;Amazonia;6
-5.066667__-56.85;CANLEU01;Plasmodium;Passeriformes;Troglodytidae;Thryothorus_genibarbis;R;Amazonia;6
-5.066667__-56.85;CYACYA01;Parahaemoproteus;Passeriformes;Cardinalidae;Cyanocompsa_cyanoides;R;Amazonia;6
-5.066667__-56.85;XENMIN01;Parahaemoproteus;Passeriformes;Furnariidae;Xenops_minutus;R;Amazonia;6
-5.066667__-56.85;TOLFLA01;Parahaemoproteus;Passeriformes;Tyrannidae;Tolmomyias_flaviventris;R;Amazonia;6
-5.066667__-56.85;HYPSTR01;Plasmodium;Passeriformes;Thamnophilidae;Hypocnemis_striata;R;Amazonia;6
-5.066667__-56.85;RAMCAR02;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Amazonia;6
-5.066667__-56.85;DENFUL01;Parahaemoproteus;Passeriformes;Dendrocolaptidae;Dendrocincla_fuliginosa;R;Amazonia;6
-5.066667__-56.85;AUTPAR01;Plasmodium;Piciformes;Galbulidae;Galbula_cyanicollis;R;Amazonia;6
-5.066667__-56.85;CANLEU01;Plasmodium;Passeriformes;Troglodytidae;Thryothorus_leucotis;R;Amazonia;6
-5.066667__-56.85;PIPFAS02;Plasmodium;Passeriformes;Pipridae;Pipra_fasciicauda;R;Amazonia;6
-5.066667__-56.85;PHAMAL02;Plasmodium;Apodiformes;Trochilidae;Phaethornis_malaris;R;Amazonia;6
-5.1__-56.433333;WILPOE01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;27
-5.1__-56.433333;WILPOE05;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;27
-5.1__-56.433333;PHLNIG02;Plasmodium;Passeriformes;Thamnophilidae;Phlegopsis_nigromaculata;R;Amazonia;27
-5.1__-56.433333;THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Rhegmatorhina_gymnops;R;Amazonia;27
-5.1__-56.433333;GEOTRY01;Haemoproteus;Columbiformes;Columbidae;Geotrygon_montana;R;Amazonia;27
-5.1__-56.433333;CYCYA01;Plasmodium;Passeriformes;Thamnophilidae;Thamnomanes_caesius;R;Amazonia;27
-5.1__-56.433333;MYRAXI01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_longipennis;R;Amazonia;27
-5.1__-56.433333;HYLOCH01;Plasmodium;Passeriformes;Vireonidae;Hylophilus_ochraceiceps;R;Amazonia;27
-5.1__-56.433333;MYRAXI01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_longipennis;R;Amazonia;27
-5.1__-56.433333;THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;27
-5.1__-56.433333;THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_menetriesii;R;Amazonia;27
-5.1__-56.433333;MYRMYO01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_aurita;R;Amazonia;27
-5.1__-56.433333;AUTPAR01;Plasmodium;Passeriformes;Thamnophilidae;Phlegopsis_nigromaculata;R;Amazonia;27
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_vassorii;R;Andinean_Forest;17
-5.1__-79.233333;DIGLAF01;Plasmodium;Passeriformes;Dendrocolaptidae;Lepidocolaptes_affinis;R;Andinean_Forest;17
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_nigroviridis;R;Andinean_Forest;17
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_nigroviridis;R;Andinean_Forest;17
-5.1__-79.233333;HEMFRO01;Parahaemoproteus;Passeriformes;Thraupidae;Hemispingus_frontalis;R;Andinean_Forest;17
-5.1__-79.233333;TANSCH01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_parzudakii;R;Andinean_Forest;17
-5.1__-79.233333;TURDUS2;Parahaemoproteus;Passeriformes;Turdidae;Turdus_fulviventris;R;Andinean_Forest;17
-5.1__-79.233333;DIGLAF01;Plasmodium;Passeriformes;Thraupidae;Tangara_nigroviridis;R;Andinean_Forest;17
-5.1__-79.233333;ARBRU02;Parahaemoproteus;Passeriformes;Emberizidae;Arremon_brunneinucha;R;Andinean_Forest;17
-5.1__-79.233333;ATLBRU01;Parahaemoproteus;Passeriformes;Emberizidae;Arremon_brunneinucha;R;Andinean_Forest;17
-5.1__-79.233333;DIGLAF01;Plasmodium;Passeriformes;Thraupidae;Diglossa_caerulescens;R;Andinean_Forest;17
-5.1__-79.233333;TROAED20;Parahaemoproteus;Apodiformes;Trochilidae;Heliodoxa_rubinoides;R;Andinean_Forest;17
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_nigroviridis;R;Andinean_Forest;17
-5.1__-79.233333;MYARAL01;Plasmodium;Passeriformes;Turdidae;Myadestes_ralloides;R;Andinean_Forest;17
-5.1__-79.233333;CYCYAN01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_parzudakii;R;Andinean_Forest;17
-5.1__-79.233333;SPMAG08;Plasmodium;Passeriformes;Thamnophilidae;Drymophila_caudata;R;Andinean_Forest;17
-5.1__-79.233333;BAEBIC02;Plasmodium;Passeriformes;Troglodytidae;Thryothorus_euophrys;R;Andinean_Forest;17
-5.1__-79.233333;CYCYAN01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_ruficervix;R;Andinean_Forest;17
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_nigroviridis;R;Andinean_Forest;17
-5.1__-79.233333;MYARAL01;Plasmodium;Passeriformes;Turdidae;Myadestes_ralloides;R;Andinean_Forest;17
-5.1__-79.233333;TANIG01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_vassorii;R;Andinean_Forest;17
